,user_id,user_name,age,music_fan,favorite genre,favorite artist,favorite songs,streams,is_subscribed,week
5536,5536,Margaret Peterson,36,False,Rock,[],[],{},False,76
5537,5537,Jamie Murray,26,True,Rock,[],[],{},False,76
5538,5538,Chelsea Mcclure DVM,31,True,Hip-hop,[],[],{},False,76
5539,5539,Marc Tucker,33,True,Hip-hop,[],[],{},False,76
5540,5540,Matthew Guerra,23,True,Blues,[],[],{},False,76
5541,5541,Bethany Mclean,38,False,Blues,[],[],{},False,76
5542,5542,Andrew Jennings,35,True,Hip-hop,[],[],{},False,76
5543,5543,Kenneth Patterson,27,False,Rock,[],[],{},False,76
5544,5544,Steven Hunt,28,False,Alternative,[],[],{},True,76
5545,5545,Luis Parker,38,False,Rock,[],[],{},False,76
5546,5546,James Wright,27,True,Rock,[],[],{},False,76
5547,5547,Christopher Fuller,28,False,Electronic,[],[],{},False,77
5548,5548,Frank Alvarez,25,True,Classical,[],[],{},False,77
5549,5549,Carrie Berry,29,False,Alternative,[],[],{},False,77
5550,5550,Tracy Andrade,22,False,Hip-hop,[],[],{},False,77
5551,5551,Jessica Robles,32,False,Hip-hop,[],[],{},False,77
5552,5552,Deanna Clark,27,False,Rock,[],[],{},False,77
5553,5553,Kayla Ramos,27,False,Blues,[],[],{},False,77
5554,5554,Lisa Snyder DDS,22,True,Classical,[],[],{},False,77
5555,5555,Kathleen King,32,True,Rock,[],[],{},False,77
5556,5556,Austin Griffin,23,True,Alternative,[],[],{},True,77
5557,5557,Bryan White,17,False,Alternative,[],[],{},False,77
5558,5558,Kristin Weber,29,False,Jazz,[],[],{},True,77
5559,5559,Jamie Golden,30,True,Rock,[],[],{},False,77
5560,5560,Melissa Martin,23,True,Blues,[],[],{},False,77
5561,5561,Elizabeth Padilla,28,False,Alternative,[],[],{},False,77
5562,5562,Robert Johnson,27,True,Blues,[],[],{},False,77
5563,5563,Lauren Foster,21,False,Classical,[],[],{},False,77
5564,5564,Kenneth Gomez,30,False,Rock,[],[],{},False,77
5565,5565,William Martin,32,False,Electronic,[],[],{},False,77
5566,5566,Donald Diaz,20,False,Alternative,[],[],{},True,77
5567,5567,Tammie Walker,26,True,Alternative,[],[],{},False,77
5568,5568,Sarah Robinson,18,False,Rock,[],[],{},False,77
5569,5569,Jason Thomas,25,False,Jazz,[],[],{},False,77
5570,5570,Todd Gonzalez,30,True,Rock,[],[],{},False,77
5571,5571,Victoria Johnson,28,False,Pop,[],[],{},True,77
5572,5572,Kathy Lewis,28,False,Alternative,[],[],{},False,77
5573,5573,Danny Tucker,32,True,Hip-hop,[],[],{},False,77
5574,5574,Robert Erickson,21,False,Blues,[],[],{},False,77
5575,5575,Rachel Bowen,34,True,Pop,[],[],{},False,77
5576,5576,Angela Nunez,29,True,Alternative,[],[],{},False,77
5577,5577,Jason Shaw,22,True,Rock,[],[],{},False,77
5578,5578,John Martinez,43,False,Hip-hop,[],[],{},False,77
5579,5579,Jennifer Miller,37,True,Jazz,[],[],{},False,77
5580,5580,Wendy Schneider,33,False,Pop,[],[],{},False,77
5581,5581,Brittany Carter,20,True,Pop,[],[],{},False,77
5582,5582,Janet Martin,36,True,Pop,[],[],{},False,77
5583,5583,Mary Nash,25,False,Rock,[],[],{},False,77
5584,5584,Phillip Smith,34,True,Rock,[],[],{},True,77
5585,5585,Melinda Martinez,29,True,Blues,[],[],{},False,77
5586,5586,Mr. Jose Armstrong,31,False,Rock,[],[],{},False,77
5587,5587,Valerie Martinez,21,True,Alternative,[],[],{},False,77
5588,5588,Matthew Durham,20,True,Alternative,[],[],{},False,77
5589,5589,Misty Steele,28,False,Jazz,[],[],{},False,77
5590,5590,James Marshall,29,False,Electronic,[],[],{},True,77
5591,5591,Christopher Davis,29,False,Rock,[],[],{},False,77
5592,5592,Teresa Hall,41,False,Pop,[],[],{},False,77
5593,5593,Courtney Ramirez,21,True,Alternative,[],[],{},True,77
5594,5594,Dr. Hunter Wiley,40,True,Rock,[],[],{},False,77
5595,5595,Michael Jones,17,False,Pop,[],[],{},False,77
5596,5596,Jill Wong,28,False,Pop,[],[],{},False,77
5597,5597,Gregory Delgado,24,True,Rock,[],[],{},False,77
5598,5598,Theodore Alexander,44,False,Pop,[],[],{},False,77
5599,5599,Vanessa Macias,32,True,Classical,[],[],{},False,77
5600,5600,Ryan West,36,True,Pop,[],[],{},True,77
5601,5601,Joyce Smith,29,False,Pop,[],[],{},False,77
5602,5602,Nicole Barrett,34,True,Hip-hop,[],[],{},False,77
5603,5603,Heather Anderson,26,False,Blues,[],[],{},False,77
5604,5604,Andrea Brown,36,True,Rock,[],[],{},True,77
5605,5605,Rachel Wilson,27,True,Hip-hop,[],[],{},False,77
5606,5606,Andrew Hill,35,True,Pop,[],[],{},False,77
5607,5607,Francisco Glover,26,False,Electronic,[],[],{},False,77
5608,5608,Jamie Zuniga,36,True,Alternative,[],[],{},True,77
5609,5609,Scott Cline,34,False,Hip-hop,[],[],{},False,77
5610,5610,Luis Wu,28,False,Pop,[],[],{},False,77
5611,5611,Ashley Greene,26,True,Alternative,[],[],{},False,77
5612,5612,Heidi Brown,42,True,Classical,[],[],{},False,77
5613,5613,Mr. Douglas Warren,35,False,Alternative,[],[],{},False,77
5614,5614,Denise Ramos,21,True,Pop,[],[],{},False,77
5615,5615,Michael Alvarez,27,False,Rock,[],[],{},False,77
5616,5616,Crystal Martinez,33,False,Pop,[],[],{},False,77
5617,5617,Marcia Patterson,26,True,Blues,[],[],{},False,77
5618,5618,Jocelyn Anderson,24,False,Pop,[],[],{},False,77
5619,5619,Sarah Jenkins,19,False,Classical,[],[],{},False,77
5620,5620,Joseph Mathis,25,True,Classical,[],[],{},False,77
5621,5621,Kenneth Wood,23,True,Rock,[],[],{},False,77
5622,5622,Donna Stone,28,True,Alternative,[],[],{},False,77
5623,5623,Paul Palmer,27,True,Alternative,[],[],{},False,77
5624,5624,Rebecca Ramos,26,True,Pop,[],[],{},False,77
5625,5625,Ashley Brown,26,True,Pop,[],[],{},False,77
5626,5626,Michael Garza,31,False,Electronic,[],[],{},False,77
5627,5627,Matthew Heath,30,True,Hip-hop,[],[],{},False,77
5628,5628,Jonathan Johnson,25,True,Rock,[],[],{},True,77
5629,5629,Kaitlyn Marsh,54,True,Classical,[],[],{},False,77
5630,5630,Sharon Jackson,41,False,Alternative,[],[],{},False,77
5631,5631,Katherine Walker,25,True,Hip-hop,[],[],{},False,77
5632,5632,Richard Peterson II,24,False,Alternative,[],[],{},False,77
5633,5633,Sierra Harrington,26,False,Rock,[],[],{},False,77
5634,5634,Melissa Herrera,22,False,Rock,[],[],{},False,77
5635,5635,Christina Padilla,32,False,Hip-hop,[],[],{},False,77
5636,5636,Cody Nunez,21,False,Electronic,[],[],{},False,77
5637,5637,Valerie Schultz,22,False,Classical,[],[],{},False,77
5638,5638,Lee Davis,33,True,Rock,[],[],{},False,77
5639,5639,Vincent Ferrell,30,False,Blues,[],[],{},False,77
5640,5640,Thomas Duncan,42,False,Rock,[],[],{},False,77
5641,5641,Erik Lee,26,True,Rock,[],[],{},False,77
5642,5642,Jacqueline Morales,31,True,Pop,[],[],{},False,77
5643,5643,Ashley Simon,34,False,Alternative,[],[],{},False,77
5644,5644,Joy Lam,36,False,Alternative,[],[],{},False,77
5645,5645,Michelle Shaw,31,False,Blues,[],[],{},True,77
5646,5646,Tammy Carr,30,False,Hip-hop,[],[],{},False,77
5647,5647,Marie Wyatt,35,True,Blues,[],[],{},False,77
5648,5648,John Hobbs,32,False,Alternative,[],[],{},True,77
5649,5649,Victoria Pratt,27,False,Alternative,[],[],{},True,77
5650,5650,Mr. Matthew Schroeder,24,False,Alternative,[],[],{},False,77
5651,5651,Oscar Pierce,27,False,Pop,[],[],{},False,77
5652,5652,Jennifer Harris,33,False,Alternative,[],[],{},False,77
5653,5653,Kyle Harmon,22,False,Alternative,[],[],{},False,77
5654,5654,Tina Ramirez,36,False,Pop,[],[],{},False,77
5655,5655,Amanda Vargas,22,False,Electronic,[],[],{},False,77
5656,5656,Curtis Padilla,33,False,Rock,[],[],{},False,77
5657,5657,Patrick Olson,27,True,Blues,[],[],{},False,77
5658,5658,Michael Blackwell,29,True,Rock,[],[],{},False,77
5659,5659,Alec Butler,28,True,Rock,[],[],{},True,77
5660,5660,Stephanie Wood,34,False,Rock,[],[],{},False,77
5661,5661,Angela Navarro,26,False,Electronic,[],[],{},False,77
5662,5662,Michael Cortez,29,True,Electronic,[],[],{},False,77
5663,5663,Tammy Hoffman,23,True,Blues,[],[],{},True,77
5664,5664,Joseph Miller,26,True,Rock,[],[],{},False,77
5665,5665,Joseph Brown,26,True,Blues,[],[],{},False,77
5666,5666,Chloe White,38,False,Hip-hop,[],[],{},False,77
5667,5667,Michelle Foley,29,False,Rock,[],[],{},False,77
5668,5668,Joseph Taylor,31,True,Classical,[],[],{},False,77
5669,5669,Tricia Salas,26,True,Rock,[],[],{},False,77
5670,5670,Mary Barnett,30,True,Alternative,[],[],{},False,77
5671,5671,Travis Tyler,40,False,Rock,[],[],{},False,77
5672,5672,Andrew Mckinney,28,True,Rock,[],[],{},False,77
5673,5673,Brian Stevenson,23,True,Pop,[],[],{},True,77
5674,5674,Matthew Baker,32,False,Jazz,[],[],{},False,77
5675,5675,Nicholas Rice,34,False,Rock,[],[],{},False,77
5676,5676,Johnny Rodriguez,27,False,Jazz,[],[],{},True,77
5677,5677,Sabrina Golden,30,True,Rock,[],[],{},True,77
5678,5678,Robert Cole,25,True,Blues,[],[],{},False,77
5679,5679,Jennifer Crawford,20,False,Blues,[],[],{},False,77
5680,5680,Lisa Campbell,22,False,Electronic,[],[],{},False,77
5681,5681,Michael Jimenez,23,False,Jazz,[],[],{},False,77
5682,5682,Caroline Jordan,24,False,Alternative,[],[],{},False,77
5683,5683,Hailey Cline,27,True,Rock,[],[],{},False,77
5684,5684,Cheryl Daniel,29,False,Rock,[],[],{},False,77
5685,5685,Michael Irwin,47,True,Alternative,[],[],{},True,77
5686,5686,Angela Mcintosh,27,True,Rock,[],[],{},False,77
5687,5687,Mr. Andrew Adams DVM,30,True,Pop,[],[],{},False,77
5688,5688,John Stevenson,28,True,Rock,[],[],{},True,77
5689,5689,Zachary Floyd,26,True,Rock,[],[],{},False,77
5690,5690,David Robinson,31,True,Electronic,[],[],{},False,77
5691,5691,Taylor Adams,30,False,Jazz,[],[],{},True,77
5692,5692,Alexandria Alvarez,29,True,Hip-hop,[],[],{},False,77
5693,5693,Allen Davis,27,False,Jazz,[],[],{},False,77
5694,5694,Ashley Jones,38,True,Hip-hop,[],[],{},False,77
5695,5695,Sharon Campbell,20,True,Rock,[],[],{},False,77
5696,5696,Michael Kelly,23,True,Rock,[],[],{},False,77
5697,5697,Jennifer Collier,28,True,Alternative,[],[],{},True,77
5698,5698,Heidi Rogers,25,True,Blues,[],[],{},False,77
5699,5699,Elizabeth Hubbard,27,True,Pop,[],[],{},False,77
5700,5700,Michael Johnson,28,True,Electronic,[],[],{},False,77
5701,5701,Denise Shaw,33,False,Electronic,[],[],{},False,77
5702,5702,Benjamin Herrera,35,True,Alternative,[],[],{},False,77
5703,5703,Zachary Lopez,36,False,Rock,[],[],{},True,77
5704,5704,Steven Peterson,21,False,Classical,[],[],{},False,77
5705,5705,Juan Baker,29,True,Alternative,[],[],{},False,78
5706,5706,Tara Jones,41,False,Alternative,[],[],{},False,78
5707,5707,Henry Garcia,32,True,Blues,[],[],{},False,78
5708,5708,James Liu,31,False,Rock,[],[],{},False,78
5709,5709,Paige Allen,26,True,Electronic,[],[],{},False,78
5710,5710,Amy Bates,37,False,Jazz,[],[],{},True,78
5711,5711,Michael Black,29,True,Rock,[],[],{},False,78
5712,5712,James Brown,27,True,Alternative,[],[],{},False,78
5713,5713,Nicholas Price,35,True,Pop,[],[],{},False,78
5714,5714,Jonathan Brown,33,True,Jazz,[],[],{},False,78
5715,5715,Erin Kelly,22,True,Alternative,[],[],{},False,78
5716,5716,William James,26,False,Pop,[],[],{},False,78
5717,5717,Jeremiah Olsen,27,False,Alternative,[],[],{},True,78
5718,5718,Patricia Jones,25,False,Jazz,[],[],{},False,78
5719,5719,Jacqueline Garcia,28,True,Blues,[],[],{},False,78
5720,5720,Heidi Rowe,28,True,Rock,[],[],{},False,78
5721,5721,Larry Harrison,34,True,Alternative,[],[],{},True,78
5722,5722,Kaitlyn Blackburn,48,False,Hip-hop,[],[],{},False,78
5723,5723,Jose Cooper,32,False,Alternative,[],[],{},False,78
5724,5724,Anna Gordon,26,True,Pop,[],[],{},False,78
5725,5725,Kristen Mitchell,31,True,Rock,[],[],{},True,78
5726,5726,Ryan Rivera,24,True,Rock,[],[],{},False,78
5727,5727,Victor Hendricks,32,True,Pop,[],[],{},False,78
5728,5728,Karen Taylor,37,False,Pop,[],[],{},False,78
5729,5729,Hector Leon,34,False,Electronic,[],[],{},False,78
5730,5730,Tara Eaton,33,False,Rock,[],[],{},False,78
5731,5731,Cody Davis MD,27,True,Hip-hop,[],[],{},False,78
5732,5732,Danielle Floyd,29,True,Rock,[],[],{},False,78
5733,5733,Robert Martinez,25,False,Blues,[],[],{},False,78
5734,5734,Micheal Dudley,28,False,Alternative,[],[],{},False,78
5735,5735,Ms. Amber Hayes DDS,21,True,Rock,[],[],{},False,78
5736,5736,Christopher Barrera,32,False,Alternative,[],[],{},False,78
5737,5737,Michael Walker,25,False,Rock,[],[],{},False,78
5738,5738,Emily Dorsey,29,True,Hip-hop,[],[],{},False,78
5739,5739,Daniel Mitchell,36,True,Pop,[],[],{},False,78
5740,5740,Julie Washington,35,False,Alternative,[],[],{},True,78
5741,5741,Beth Love,33,True,Hip-hop,[],[],{},False,78
5742,5742,Allison Jensen,41,False,Hip-hop,[],[],{},False,78
5743,5743,Thomas Flynn,42,True,Blues,[],[],{},False,78
5744,5744,Angel Smith,27,False,Alternative,[],[],{},False,78
5745,5745,Pamela Nguyen,31,False,Rock,[],[],{},False,78
5746,5746,Charles Bennett,22,True,Pop,[],[],{},False,78
5747,5747,Donna Bailey,34,False,Electronic,[],[],{},False,78
5748,5748,Johnathan Bird,27,True,Blues,[],[],{},False,78
5749,5749,Curtis Thomas,31,True,Alternative,[],[],{},False,78
5750,5750,Derrick Baldwin,30,False,Alternative,[],[],{},False,78
5751,5751,Thomas Johnson,39,False,Electronic,[],[],{},False,78
5752,5752,Raymond Johnson,33,False,Jazz,[],[],{},False,78
5753,5753,Zachary Glover,28,True,Pop,[],[],{},False,78
5754,5754,Nicole Ball,27,True,Electronic,[],[],{},False,78
5755,5755,Lisa Wells,35,True,Pop,[],[],{},False,78
5756,5756,Molly Cannon,20,False,Pop,[],[],{},False,78
5757,5757,Kari Hill,33,False,Rock,[],[],{},False,78
5758,5758,Martha Jones,26,True,Electronic,[],[],{},False,78
5759,5759,Connie Williams,32,True,Electronic,[],[],{},False,78
5760,5760,Benjamin Becker,38,True,Jazz,[],[],{},False,78
5761,5761,James Harris,17,True,Pop,[],[],{},False,78
5762,5762,Kimberly Estrada,31,False,Rock,[],[],{},False,78
5763,5763,Alexis Cameron,33,False,Rock,[],[],{},False,78
5764,5764,Alex Reese,37,True,Hip-hop,[],[],{},True,78
5765,5765,Stacey Reed,34,False,Rock,[],[],{},False,78
5766,5766,Kelly Johnson,22,False,Rock,[],[],{},False,78
5767,5767,David Goodwin,28,True,Rock,[],[],{},False,78
5768,5768,Samantha Morgan,27,False,Alternative,[],[],{},False,78
5769,5769,Erin Davis,30,False,Rock,[],[],{},False,78
5770,5770,Matthew Avery,36,True,Pop,[],[],{},False,78
5771,5771,Thomas Kennedy,40,False,Jazz,[],[],{},True,78
5772,5772,Kelly Harper,25,False,Rock,[],[],{},False,78
5773,5773,Michael Jackson,24,False,Electronic,[],[],{},False,78
5774,5774,Christopher Cain,33,True,Classical,[],[],{},False,78
5775,5775,Steven Burke,26,True,Blues,[],[],{},False,78
5776,5776,Joseph Franklin,29,False,Rock,[],[],{},False,78
5777,5777,Lisa Greene,29,True,Rock,[],[],{},False,78
5778,5778,Bobby Blanchard,34,False,Alternative,[],[],{},False,78
5779,5779,Eric Ford,31,True,Hip-hop,[],[],{},False,78
5780,5780,Samuel Ward,25,True,Electronic,[],[],{},False,78
5781,5781,Robert Owens,26,True,Alternative,[],[],{},False,78
5782,5782,Jamie Anderson,23,True,Hip-hop,[],[],{},False,78
5783,5783,Debra Marshall,36,True,Classical,[],[],{},False,78
5784,5784,Brandon Watkins,35,True,Pop,[],[],{},False,78
5785,5785,Victoria Rodriguez,25,True,Pop,[],[],{},False,78
5786,5786,Ronald Yoder DDS,28,True,Rock,[],[],{},False,78
5787,5787,Donald Carter,26,False,Rock,[],[],{},False,78
5788,5788,Carl Hernandez,26,False,Alternative,[],[],{},False,78
5789,5789,Steven Chung,20,True,Rock,[],[],{},False,78
5790,5790,Brian Lopez,32,True,Rock,[],[],{},False,78
5791,5791,Christopher Cooper,25,False,Rock,[],[],{},False,78
5792,5792,Austin Watson,25,True,Alternative,[],[],{},False,78
5793,5793,Mrs. Kathryn Hernandez,33,False,Rock,[],[],{},False,78
5794,5794,Carl Jimenez,28,True,Pop,[],[],{},False,78
5795,5795,Jennifer Waller,27,True,Rock,[],[],{},False,78
5796,5796,Theresa Jordan,24,False,Alternative,[],[],{},False,78
5797,5797,Sarah Sutton,35,False,Rock,[],[],{},False,78
5798,5798,Victoria Lara,31,True,Alternative,[],[],{},False,78
5799,5799,Carlos Wong,32,True,Blues,[],[],{},False,78
5800,5800,Edward Rodriguez,23,True,Rock,[],[],{},False,78
5801,5801,Kristin Aguilar,43,True,Alternative,[],[],{},False,78
5802,5802,Noah Hill,29,True,Rock,[],[],{},False,78
5803,5803,Lisa Evans,29,True,Jazz,[],[],{},False,78
5804,5804,Derek Wilson,32,False,Pop,[],[],{},False,78
5805,5805,James Martinez,33,True,Blues,[],[],{},False,78
5806,5806,Dylan Martinez,35,True,Alternative,[],[],{},False,78
5807,5807,Kerry Bates,36,True,Electronic,[],[],{},False,78
5808,5808,Joel Bailey,36,False,Alternative,[],[],{},False,78
5809,5809,Marco Washington,40,False,Rock,[],[],{},False,78
5810,5810,Joshua Garza,28,False,Blues,[],[],{},False,78
5811,5811,Jennifer Cole,29,False,Pop,[],[],{},False,78
5812,5812,Robyn Cole,32,True,Alternative,[],[],{},False,78
5813,5813,James Patrick,22,False,Jazz,[],[],{},False,78
5814,5814,Richard Martinez,24,True,Pop,[],[],{},False,78
5815,5815,Bailey Graves,27,True,Electronic,[],[],{},False,78
5816,5816,Carlos Clark,33,True,Rock,[],[],{},False,78
5817,5817,Brad Anthony,29,True,Jazz,[],[],{},False,78
5818,5818,Andrew Lewis,23,True,Hip-hop,[],[],{},False,78
5819,5819,Mark Townsend,24,False,Rock,[],[],{},False,78
5820,5820,Yvette Martin,27,True,Jazz,[],[],{},False,78
5821,5821,Ryan Murphy,29,True,Alternative,[],[],{},False,78
5822,5822,Doris Bush,28,True,Blues,[],[],{},False,78
5823,5823,Dr. Ashley Matthews PhD,36,True,Rock,[],[],{},False,78
5824,5824,Amber Harris,22,False,Hip-hop,[],[],{},False,78
5825,5825,Linda Jones,25,False,Alternative,[],[],{},False,78
5826,5826,Wendy Calderon,22,True,Classical,[],[],{},False,78
5827,5827,Mary Fowler,30,False,Rock,[],[],{},False,78
5828,5828,Craig Davis,30,True,Rock,[],[],{},False,78
5829,5829,Margaret Brown,32,False,Jazz,[],[],{},False,78
5830,5830,Elizabeth Clark,45,True,Pop,[],[],{},False,78
5831,5831,Melissa Miller,39,True,Rock,[],[],{},True,78
5832,5832,Joshua Baird,25,True,Pop,[],[],{},False,78
5833,5833,Brandy Campbell,25,True,Electronic,[],[],{},False,78
5834,5834,Tammy Long,26,True,Alternative,[],[],{},False,78
5835,5835,Victoria Franklin,28,False,Electronic,[],[],{},False,78
5836,5836,Destiny Wallace,29,True,Pop,[],[],{},False,78
5837,5837,William Hess,21,True,Rock,[],[],{},False,78
5838,5838,Melissa Howard,29,True,Rock,[],[],{},False,78
5839,5839,Theresa Edwards,24,True,Rock,[],[],{},False,78
5840,5840,Natalie Brown,33,False,Rock,[],[],{},False,78
5841,5841,Barbara Lewis,26,True,Hip-hop,[],[],{},False,78
5842,5842,Brittney Owens,33,False,Electronic,[],[],{},False,78
5843,5843,Gavin Alvarez,45,True,Jazz,[],[],{},False,78
5844,5844,Yvonne Lee,31,False,Pop,[],[],{},False,78
5845,5845,Rachel Smith,27,True,Rock,[],[],{},False,78
5846,5846,Matthew Burke Jr.,21,False,Alternative,[],[],{},False,78
5847,5847,Brittany Garza,41,False,Hip-hop,[],[],{},False,78
5848,5848,April Tapia,27,True,Electronic,[],[],{},False,78
5849,5849,Cheryl Gregory,40,False,Jazz,[],[],{},False,78
5850,5850,Kyle Bryant,29,True,Rock,[],[],{},False,78
5851,5851,Michelle Terry,32,False,Hip-hop,[],[],{},False,78
5852,5852,James Lambert,28,False,Blues,[],[],{},False,78
5853,5853,Lori Hahn,36,False,Electronic,[],[],{},False,78
5854,5854,Jack Morris,31,False,Blues,[],[],{},False,78
5855,5855,Sarah Oneill,26,True,Rock,[],[],{},False,78
5856,5856,Corey Rosario,32,True,Pop,[],[],{},False,78
5857,5857,John Wilkerson,32,True,Pop,[],[],{},False,78
5858,5858,Kevin Fuentes,30,True,Rock,[],[],{},False,78
5859,5859,Lauren Shepherd,27,True,Pop,[],[],{},False,78
5860,5860,Stephen Mcdonald,41,False,Blues,[],[],{},False,78
5861,5861,Daniel Hartman,29,False,Hip-hop,[],[],{},False,78
5862,5862,Cody Gibson,26,True,Alternative,[],[],{},False,78
5863,5863,Brittany Moody,17,True,Alternative,[],[],{},True,78
5864,5864,Mckenzie Werner,31,True,Classical,[],[],{},False,78
5865,5865,Gary Hansen,29,False,Electronic,[],[],{},False,78
5866,5866,Krystal Jones,28,False,Rock,[],[],{},False,79
5867,5867,Shelley Carter,26,True,Hip-hop,[],[],{},False,79
5868,5868,Denise Williams,35,True,Electronic,[],[],{},False,79
5869,5869,Matthew Burns,26,False,Blues,[],[],{},False,79
5870,5870,Arthur Nielsen,28,False,Rock,[],[],{},False,79
5871,5871,Ellen Potter,31,True,Alternative,[],[],{},False,79
5872,5872,William Blake,21,True,Alternative,[],[],{},False,79
5873,5873,Ann Johnson,27,False,Pop,[],[],{},False,79
5874,5874,Krystal Reed,33,True,Electronic,[],[],{},True,79
5875,5875,Lisa Rodriguez,24,False,Rock,[],[],{},False,79
5876,5876,Trevor Stokes,45,False,Pop,[],[],{},False,79
5877,5877,April Robinson,28,False,Rock,[],[],{},False,79
5878,5878,Robin Vargas,30,True,Pop,[],[],{},False,79
5879,5879,Amy Livingston,34,False,Classical,[],[],{},False,79
5880,5880,Robert Santana,21,False,Electronic,[],[],{},False,79
5881,5881,Zoe Collins,32,True,Rock,[],[],{},False,79
5882,5882,Michael Foster,25,True,Pop,[],[],{},True,79
5883,5883,Michael Thomas,32,True,Classical,[],[],{},True,79
5884,5884,John Wagner,30,False,Pop,[],[],{},False,79
5885,5885,Edward Fisher,33,True,Electronic,[],[],{},False,79
5886,5886,Heather Gutierrez,28,True,Blues,[],[],{},True,79
5887,5887,Paul Heath,32,False,Classical,[],[],{},False,79
5888,5888,Katherine Perez,27,True,Alternative,[],[],{},False,79
5889,5889,Anthony Christian,32,True,Rock,[],[],{},True,79
5890,5890,Andrew Gonzalez,24,True,Alternative,[],[],{},False,79
5891,5891,Mariah Brown,30,True,Rock,[],[],{},True,79
5892,5892,Tommy Morris,32,True,Jazz,[],[],{},False,79
5893,5893,Ryan Shelton,31,True,Rock,[],[],{},False,79
5894,5894,Morgan Hill,25,True,Alternative,[],[],{},False,79
5895,5895,Diane Moore,38,False,Electronic,[],[],{},True,79
5896,5896,Jordan Robles,36,True,Rock,[],[],{},False,79
5897,5897,Stephanie Fleming,26,True,Hip-hop,[],[],{},False,79
5898,5898,Evan Johnston,26,False,Hip-hop,[],[],{},False,79
5899,5899,Jane Thompson,43,False,Pop,[],[],{},False,79
5900,5900,Cameron Shepherd,20,True,Hip-hop,[],[],{},False,79
5901,5901,Rebecca Rodriguez,17,True,Pop,[],[],{},False,79
5902,5902,Ruben Davis,28,True,Blues,[],[],{},True,79
5903,5903,Anthony Garcia,29,True,Rock,[],[],{},False,79
5904,5904,Sergio Kemp,25,True,Electronic,[],[],{},False,79
5905,5905,Raymond Zimmerman,36,True,Rock,[],[],{},False,79
5906,5906,Wayne Chavez,33,True,Rock,[],[],{},True,79
5907,5907,Stacey Smith,34,False,Classical,[],[],{},False,79
5908,5908,Courtney Johnson,14,True,Pop,[],[],{},False,79
5909,5909,Janice Wu,35,False,Rock,[],[],{},False,79
5910,5910,Ashlee Lopez DDS,22,False,Hip-hop,[],[],{},False,79
5911,5911,Kathleen Hardy,35,True,Pop,[],[],{},False,79
5912,5912,Keith Gonzalez,37,False,Pop,[],[],{},False,79
5913,5913,Brian Morrison,31,False,Rock,[],[],{},False,79
5914,5914,Jason Gilmore,36,True,Hip-hop,[],[],{},False,79
5915,5915,Edwin Koch,24,True,Classical,[],[],{},False,79
5916,5916,Christopher Taylor,30,False,Blues,[],[],{},False,79
5917,5917,Savannah Clark,22,False,Pop,[],[],{},True,79
5918,5918,Charlotte Johnston,37,True,Alternative,[],[],{},False,79
5919,5919,Eric Hill,32,False,Rock,[],[],{},False,79
5920,5920,Linda Harrington,32,True,Pop,[],[],{},True,79
5921,5921,Carol Carroll,20,False,Hip-hop,[],[],{},False,79
5922,5922,Lisa Santiago,33,True,Pop,[],[],{},False,79
5923,5923,Lisa Reilly,26,True,Rock,[],[],{},False,79
5924,5924,Jack Stone,27,True,Hip-hop,[],[],{},True,79
5925,5925,Brendan Ford,22,True,Alternative,[],[],{},False,79
5926,5926,Kenneth Roberts,22,False,Rock,[],[],{},False,79
5927,5927,Lauren Johnson,25,False,Hip-hop,[],[],{},False,79
5928,5928,Anthony Jenkins,30,True,Hip-hop,[],[],{},False,79
5929,5929,Ryan Reyes,35,True,Electronic,[],[],{},False,79
5930,5930,David Garcia,39,True,Rock,[],[],{},False,79
5931,5931,Beth Lee,18,True,Electronic,[],[],{},True,79
5932,5932,Anna Shaffer,32,True,Pop,[],[],{},False,79
5933,5933,Jennifer Alvarado,24,True,Pop,[],[],{},False,79
5934,5934,Jasmine Wells,30,True,Classical,[],[],{},False,79
5935,5935,Amy Powell,29,False,Classical,[],[],{},True,79
5936,5936,Shawn Lopez,26,False,Alternative,[],[],{},False,79
5937,5937,Mr. Joseph Jensen,28,False,Electronic,[],[],{},False,79
5938,5938,Bethany Griffin,32,True,Rock,[],[],{},False,79
5939,5939,Carol Weaver,28,True,Hip-hop,[],[],{},False,79
5940,5940,Mathew Everett,27,True,Rock,[],[],{},False,79
5941,5941,Harold Lopez,30,False,Classical,[],[],{},False,79
5942,5942,Kevin Patton,40,True,Electronic,[],[],{},False,79
5943,5943,Julie Branch,32,False,Electronic,[],[],{},True,79
5944,5944,Traci Cunningham,27,False,Hip-hop,[],[],{},False,79
5945,5945,George Ward,35,True,Rock,[],[],{},False,79
5946,5946,Angela Galloway,24,True,Alternative,[],[],{},False,79
5947,5947,Paula Flores,23,True,Electronic,[],[],{},False,79
5948,5948,Juan Price,24,False,Alternative,[],[],{},True,79
5949,5949,Ms. Carla Wright,24,True,Electronic,[],[],{},False,79
5950,5950,Jessica Jones,28,True,Rock,[],[],{},False,79
5951,5951,David Eaton,29,True,Pop,[],[],{},False,79
5952,5952,Megan Mccullough,32,False,Rock,[],[],{},False,79
5953,5953,Eileen Castillo,26,False,Blues,[],[],{},False,79
5954,5954,Erica Davis,22,True,Jazz,[],[],{},False,79
5955,5955,Angela Dunn,24,False,Alternative,[],[],{},False,79
5956,5956,Anita Lawson,23,False,Rock,[],[],{},True,79
